bedrooms,baths,floors_in_building,area_sqft,servant_quarters,kitchens,store_rooms,drawing_room,furnishing_score,agePossession,luxury_category,floor_category,price
3.0,3.0,8.0,2720.0,1.0,2.0,1.0,1,49,3.0,2.0,2.0,4.3
3.0,4.0,8.0,2720.0,1.0,1.0,1.0,1,39,4.0,0.0,1.0,2.88
3.0,3.0,8.0,2992.0,1.0,1.0,1.0,1,39,1.0,2.0,2.0,3.35
3.0,3.0,8.0,2720.0,1.0,1.0,1.0,1,49,4.0,3.0,2.0,3.3
3.0,3.0,7.0,2720.0,1.0,1.0,1.0,1,39,4.0,3.0,2.0,2.79
4.0,4.0,8.0,3264.0,1.0,1.0,1.0,1,39,1.0,2.0,2.0,4.6
4.0,5.0,10.0,3318.4,1.0,1.0,1.0,1,39,1.0,0.0,2.0,4.45
4.0,5.0,10.0,3318.4,1.0,1.0,1.0,1,39,1.0,0.0,2.0,4.35
4.0,5.0,10.0,3318.4,1.0,1.0,1.0,1,39,1.0,0.0,2.0,4.45
3.0,3.0,1.0,2720.0,1.0,1.0,1.0,1,49,3.0,3.0,1.0,2.65
4.0,5.0,1.0,3264.0,1.0,1.0,1.0,1,49,1.0,3.0,1.0,4.1
4.0,5.0,1.0,3264.0,1.0,1.0,1.0,1,49,3.0,3.0,1.0,4.6
3.0,3.0,1.0,2720.0,1.0,1.0,1.0,1,39,0.0,0.0,1.0,3.9
4.0,5.0,1.0,3264.0,1.0,1.0,1.0,1,39,4.0,0.0,1.0,5.1
4.0,5.0,1.0,3264.0,1.0,1.0,1.0,1,49,2.0,3.0,1.0,4.8
4.0,5.0,1.0,3264.0,1.0,1.0,1.0,1,49,1.0,3.0,1.0,4.25
4.0,5.0,1.0,3264.0,1.0,1.0,1.0,1,49,1.0,3.0,1.0,4.5
3.0,3.0,1.0,2720.0,1.0,1.0,1.0,1,49,2.0,3.0,1.0,3.3
4.0,5.0,1.0,3264.0,1.0,1.0,1.0,1,49,2.0,3.0,1.0,4.55
4.0,5.0,1.0,3264.0,1.0,1.0,1.0,1,49,1.0,3.0,1.0,3.5
4.0,5.0,1.0,3264.0,1.0,1.0,1.0,1,49,1.0,3.0,1.0,4.4
4.0,5.0,1.0,3264.0,1.0,1.0,1.0,1,49,1.0,3.0,1.0,3.45
4.0,5.0,1.0,3264.0,1.0,1.0,1.0,1,49,1.0,3.0,1.0,3.35
3.0,3.0,1.0,2720.0,1.0,1.0,1.0,1,49,1.0,3.0,1.0,2.9
3.0,3.0,1.0,2720.0,1.0,1.0,1.0,1,49,1.0,3.0,1.0,2.85
3.0,3.0,1.0,2720.0,1.0,1.0,1.0,1,39,4.0,0.0,1.0,3.6
3.0,3.0,1.0,2720.0,1.0,1.0,1.0,1,39,1.0,3.0,1.0,2.8
3.0,3.0,1.0,2720.0,1.0,1.0,1.0,1,49,1.0,3.0,1.0,4.2
3.0,3.0,1.0,2720.0,1.0,1.0,1.0,1,49,3.0,3.0,1.0,2.7
3.0,3.0,1.0,2720.0,1.0,1.0,1.0,1,49,3.0,3.0,1.0,2.6
3.0,3.0,1.0,2720.0,1.0,1.0,1.0,1,49,1.0,3.0,1.0,2.85
4.0,5.0,1.0,3536.0,1.0,1.0,1.0,1,49,1.0,3.0,1.0,4.9
3.0,3.0,1.0,2720.0,1.0,1.0,1.0,1,49,3.0,3.0,1.0,2.95
4.0,5.0,7.0,3264.0,1.0,1.0,1.0,1,16,1.0,1.0,2.0,4.3
4.0,5.0,7.0,3264.0,1.0,1.0,1.0,1,39,1.0,0.0,2.0,4.4
3.0,3.0,8.0,2720.0,0.0,1.0,0.0,1,6,4.0,1.0,2.0,3.4
3.0,3.0,5.0,2720.0,0.0,1.0,0.0,1,37,3.0,2.0,2.0,2.75
3.0,3.0,8.0,2720.0,0.0,1.0,0.0,1,6,4.0,1.0,2.0,2.85
3.0,3.0,8.0,2720.0,0.0,1.0,0.0,1,6,4.0,1.0,2.0,3.65
3.0,3.0,8.0,2720.0,0.0,1.0,0.0,1,6,4.0,1.0,2.0,4.25
3.0,3.0,8.0,2720.0,0.0,1.0,0.0,1,49,3.0,2.0,2.0,3.75
3.0,3.0,8.0,2720.0,2.0,2.0,2.0,1,39,3.0,2.0,2.0,2.85
3.0,3.0,8.0,2720.0,1.0,1.0,2.0,1,49,4.0,2.0,2.0,2.75
3.0,3.0,8.0,2720.0,1.0,1.0,2.0,1,49,4.0,2.0,2.0,3.65
3.0,3.0,8.0,2720.0,1.0,1.0,0.0,1,37,1.0,1.0,2.0,3.4
3.0,3.0,8.0,2720.0,0.0,1.0,0.0,1,6,4.0,1.0,2.0,4.25
3.0,3.0,8.0,2720.0,0.0,1.0,0.0,1,6,4.0,1.0,2.0,3.75
3.0,3.0,8.0,2720.0,0.0,1.0,0.0,1,6,4.0,1.0,2.0,2.75
3.0,3.0,8.0,2720.0,1.0,2.0,1.0,1,22,4.0,1.0,2.0,3.4
3.0,3.0,8.0,2720.0,1.0,1.0,1.0,1,49,3.0,2.0,2.0,3.65
3.0,3.0,8.0,2720.0,1.0,1.0,1.0,1,49,3.0,2.0,2.0,3.75
3.0,3.0,8.0,2720.0,2.0,2.0,1.0,1,49,0.0,2.0,2.0,4.25
3.0,3.0,8.0,2720.0,2.0,2.0,2.0,1,49,3.0,2.0,2.0,2.85
3.0,3.0,8.0,2720.0,0.0,1.0,0.0,1,6,4.0,1.0,2.0,2.85
3.0,3.0,8.0,2720.0,3.0,3.0,3.0,1,49,1.0,2.0,2.0,2.75
3.0,3.0,8.0,2720.0,0.0,1.0,0.0,1,6,4.0,1.0,2.0,3.4
4.0,5.0,10.0,3318.4,1.0,1.0,1.0,1,49,1.0,0.0,2.0,4.6
4.0,5.0,7.0,3264.0,0.0,1.0,0.0,0,13,4.0,1.0,2.0,3.3
4.0,5.0,8.0,3264.0,1.0,2.0,0.0,1,49,3.0,2.0,2.0,4.35
4.0,5.0,8.0,3318.4,1.0,1.0,1.0,1,49,2.0,2.0,2.0,4.25
4.0,5.0,10.0,3318.4,1.0,1.0,1.0,1,49,1.0,1.0,2.0,4.4
4.0,5.0,8.0,3318.4,0.0,1.0,0.0,1,7,3.0,1.0,2.0,4.5
4.0,5.0,10.0,3318.4,1.0,1.0,1.0,1,33,1.0,0.0,2.0,4.65
4.0,5.0,1.0,3536.0,1.0,1.0,1.0,1,39,4.0,0.0,1.0,4.2
4.0,5.0,1.0,3536.0,1.0,1.0,1.0,1,39,3.0,0.0,1.0,4.23
3.0,4.0,1.0,2720.0,1.0,1.0,1.0,1,39,4.0,0.0,1.0,3.85
3.0,4.0,1.0,2720.0,1.0,1.0,1.0,1,39,4.0,0.0,1.0,3.8
3.0,4.0,1.0,2720.0,1.0,1.0,1.0,1,39,4.0,0.0,1.0,3.83
4.0,5.0,1.0,3536.0,1.0,1.0,1.0,1,39,4.0,0.0,1.0,4.3
3.0,3.0,1.0,2720.0,1.0,1.0,0.0,1,22,4.0,2.0,1.0,2.8
3.0,3.0,1.0,2720.0,1.0,1.0,0.0,1,22,4.0,2.0,1.0,2.85
3.0,3.0,1.0,2720.0,1.0,1.0,0.0,1,22,4.0,2.0,1.0,2.9
3.0,3.0,1.0,2720.0,1.0,1.0,1.0,1,49,4.0,0.0,1.0,2.83
3.0,3.0,1.0,2720.0,1.0,1.0,0.0,1,22,4.0,2.0,1.0,2.88
3.0,4.0,1.0,2720.0,1.0,1.0,1.0,1,39,4.0,0.0,1.0,3.78
3.0,4.0,1.0,2720.0,1.0,1.0,1.0,1,39,4.0,0.0,1.0,3.75
4.0,5.0,1.0,3536.0,1.0,1.0,1.0,1,39,4.0,0.0,1.0,4.3
4.0,5.0,1.0,3536.0,1.0,1.0,1.0,1,39,4.0,0.0,1.0,4.28
4.0,5.0,1.0,3536.0,1.0,1.0,1.0,1,39,4.0,0.0,1.0,4.25
3.0,3.0,1.0,2720.0,1.0,1.0,1.0,1,49,1.0,3.0,1.0,2.75
3.0,3.0,1.0,2720.0,1.0,1.0,1.0,1,39,1.0,0.0,1.0,2.78
3.0,3.0,1.0,2720.0,1.0,1.0,1.0,1,39,1.0,0.0,1.0,2.85
3.0,3.0,1.0,2720.0,1.0,1.0,1.0,1,39,4.0,0.0,1.0,2.83
3.0,3.0,1.0,2720.0,1.0,1.0,1.0,1,39,4.0,0.0,1.0,2.8
4.0,5.0,8.0,3264.0,1.0,1.0,1.0,1,49,1.0,2.0,2.0,4.35
4.0,4.0,5.0,3563.2,1.0,1.0,1.0,1,49,1.0,3.0,2.0,4.75
4.0,5.0,8.0,3264.0,0.0,1.0,0.0,0,0,4.0,1.0,2.0,4.5
4.0,5.0,8.0,3264.0,0.0,1.0,0.0,0,0,4.0,1.0,2.0,4.55
4.0,5.0,8.0,3264.0,0.0,1.0,0.0,0,0,4.0,1.0,2.0,4.45
4.0,5.0,8.0,3264.0,0.0,1.0,0.0,0,0,4.0,1.0,2.0,4.4
4.0,5.0,8.0,3264.0,0.0,1.0,0.0,0,0,4.0,1.0,2.0,4.35
4.0,5.0,8.0,3264.0,0.0,1.0,1.0,1,39,1.0,2.0,2.0,4.3
4.0,5.0,8.0,3264.0,0.0,1.0,0.0,0,0,4.0,1.0,2.0,4.25
4.0,5.0,8.0,3264.0,0.0,1.0,0.0,0,0,4.0,1.0,2.0,4.2
4.0,5.0,8.0,3264.0,0.0,1.0,0.0,0,0,4.0,1.0,2.0,4.15
3.0,3.0,8.0,2720.0,1.0,1.0,1.0,1,39,3.0,3.0,2.0,3.35
3.0,3.0,8.0,2720.0,1.0,1.0,1.0,1,47,3.0,1.0,2.0,3.8
3.0,3.0,13.0,2720.0,1.0,1.0,1.0,1,49,3.0,3.0,2.0,3.7
3.0,3.0,8.0,2720.0,1.0,1.0,1.0,1,16,3.0,1.0,2.0,3.45
3.0,3.0,8.0,2720.0,1.0,1.0,1.0,1,49,3.0,2.0,2.0,3.75
4.0,5.0,7.0,3264.0,1.0,1.0,1.0,1,22,3.0,1.0,2.0,3.2
3.0,3.0,9.0,2720.0,1.0,1.0,1.0,1,49,3.0,2.0,2.0,3.85
3.0,3.0,4.0,2992.0,1.0,1.0,1.0,1,49,3.0,2.0,2.0,3.5
4.0,5.0,8.0,3264.0,1.0,1.0,1.0,1,30,1.0,0.0,2.0,4.5
4.0,5.0,9.0,3264.0,1.0,1.0,1.0,1,39,1.0,3.0,2.0,4.7
3.0,3.0,8.0,2720.0,1.0,1.0,1.0,1,49,3.0,3.0,2.0,3.25
1.0,1.0,8.0,380.8,0.0,1.0,0.0,1,49,1.0,0.0,2.0,0.4211999999999999
1.0,1.0,13.0,489.6,2.0,1.0,2.0,1,49,1.0,3.0,2.0,0.3001
1.0,1.0,7.0,598.4000000000001,0.0,1.0,0.0,0,37,1.0,1.0,2.0,0.65
1.0,2.0,8.0,408.0,0.0,1.0,0.0,0,49,4.0,3.0,2.0,0.4468999999999999
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,27,4.0,2.0,2.0,0.52
1.0,1.0,6.0,625.5999999999999,0.0,1.0,0.0,1,33,1.0,3.0,2.0,0.75
1.0,1.0,8.0,652.8,3.0,1.0,0.0,1,39,1.0,0.0,2.0,0.67
2.0,2.0,7.0,1088.0,0.0,1.0,0.0,0,31,1.0,0.0,2.0,1.38
0.0,1.0,8.0,380.8,0.0,1.0,0.0,0,7,4.0,1.0,2.0,0.45
1.0,1.0,7.0,734.4000000000001,0.0,1.0,0.0,1,49,1.0,0.0,2.0,0.75
2.0,2.0,7.0,897.5999999999999,0.0,1.0,0.0,0,16,1.0,1.0,2.0,1.2
0.0,2.0,8.0,408.0,0.0,1.0,0.0,0,39,4.0,2.0,2.0,0.4468999999999999
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,1,49,1.0,3.0,1.0,0.75
1.0,1.0,8.0,462.4,1.0,1.0,1.0,1,39,1.0,0.0,2.0,0.5
3.0,4.0,11.0,1822.4,1.0,3.0,1.0,1,24,1.0,2.0,2.0,2.4
1.0,1.0,11.0,435.2000000000001,1.0,1.0,1.0,0,24,1.0,2.0,2.0,0.62
1.0,1.0,11.0,489.6,0.0,1.0,1.0,1,43,1.0,0.0,2.0,0.8
1.0,1.0,7.0,598.4000000000001,0.0,1.0,0.0,0,39,4.0,2.0,2.0,0.6804000000000001
1.0,1.0,7.0,625.5999999999999,0.0,1.0,0.0,0,39,4.0,2.0,2.0,0.7020000000000001
2.0,2.0,7.0,1142.4,0.0,1.0,0.0,0,39,4.0,2.0,2.0,1.47
1.0,1.0,8.0,408.0,0.0,1.0,0.0,0,2,4.0,1.0,2.0,0.45
2.0,2.0,8.0,625.5999999999999,0.0,1.0,0.0,0,0,4.0,1.0,2.0,0.7974
1.0,1.0,8.0,544.0,0.0,1.0,0.0,0,18,1.0,1.0,2.0,0.7
1.0,1.0,8.0,544.0,1.0,1.0,0.0,1,18,1.0,1.0,2.0,0.64
1.0,1.0,8.0,489.6,0.0,1.0,0.0,0,24,3.0,1.0,2.0,0.52
1.0,1.0,8.0,544.0,1.0,2.0,1.0,1,49,1.0,3.0,1.0,0.27
2.0,2.0,8.0,1196.8000000000002,0.0,1.0,0.0,0,16,4.0,2.0,2.0,1.15
3.0,3.0,8.0,1577.6,1.0,1.0,1.0,1,49,1.0,3.0,2.0,0.47
1.0,1.0,9.0,625.5999999999999,0.0,1.0,0.0,0,39,1.0,0.0,2.0,0.45
2.0,2.0,13.0,897.5999999999999,2.0,1.0,2.0,1,49,1.0,3.0,2.0,0.37
1.0,1.0,8.0,652.8,0.0,1.0,0.0,0,18,4.0,1.0,2.0,0.45
2.0,2.0,8.0,1115.1999999999998,0.0,1.0,0.0,0,18,4.0,1.0,2.0,0.76
1.0,1.0,8.0,707.2,0.0,1.0,0.0,1,30,4.0,2.0,2.0,0.63
2.0,2.0,7.0,897.5999999999999,0.0,1.0,0.0,0,37,1.0,1.0,2.0,1.21
1.0,1.0,8.0,625.5999999999999,1.0,1.0,1.0,1,39,4.0,2.0,2.0,0.8073
2.0,2.0,7.0,897.5999999999999,1.0,1.0,0.0,0,39,1.0,2.0,1.0,1.2
2.0,2.0,8.0,1033.6,1.0,1.0,1.0,1,49,1.0,3.0,0.0,0.37
2.0,2.0,8.0,897.5999999999999,1.0,2.0,1.0,1,39,1.0,0.0,2.0,1.2
0.0,2.0,7.0,380.8,0.0,1.0,0.0,0,39,4.0,0.0,2.0,0.4211999999999999
1.0,1.0,8.0,788.8,0.0,1.0,0.0,0,24,1.0,1.0,2.0,0.99
1.0,1.0,8.0,489.6,1.0,1.0,0.0,1,49,1.0,0.0,2.0,0.6
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,21,4.0,2.0,2.0,1.21
3.0,3.0,8.0,1713.6,1.0,1.0,1.0,1,49,3.0,0.0,2.0,2.19
1.0,1.0,8.0,625.5999999999999,1.0,1.0,1.0,1,49,3.0,0.0,2.0,0.765
2.0,2.0,8.0,979.2,0.0,1.0,0.0,1,49,3.0,0.0,2.0,1.49
0.0,2.0,8.0,408.0,0.0,1.0,0.0,0,39,4.0,2.0,2.0,0.4523
1.0,1.0,7.0,625.5999999999999,0.0,2.0,1.0,1,49,1.0,2.0,2.0,0.6844
1.0,1.0,7.0,625.5999999999999,1.0,1.0,1.0,1,49,1.0,3.0,2.0,0.6844
2.0,2.0,8.0,1142.4,0.0,1.0,0.0,0,39,4.0,2.0,2.0,1.47
1.0,1.0,8.0,625.5999999999999,0.0,1.0,0.0,0,39,4.0,2.0,2.0,0.7918000000000001
1.0,1.0,8.0,652.8,0.0,1.0,0.0,0,39,4.0,2.0,2.0,0.8321
1.0,1.0,8.0,408.0,0.0,1.0,0.0,0,2,4.0,1.0,2.0,0.4473
1.0,1.0,5.0,380.8,0.0,1.0,0.0,1,39,3.0,3.0,2.0,0.53
1.0,1.0,15.0,489.6,0.0,2.0,0.0,1,49,1.0,3.0,1.0,0.5
1.0,1.0,22.0,598.4000000000001,1.0,2.0,1.0,1,49,3.0,3.0,2.0,0.65
2.0,2.0,4.0,897.5999999999999,1.0,1.0,2.0,1,49,1.0,0.0,1.0,1.15
1.0,1.0,7.0,652.8,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.68
0.0,1.0,8.0,380.8,0.0,1.0,0.0,0,18,4.0,1.0,2.0,0.45
1.0,1.0,7.0,598.4000000000001,0.0,1.0,0.0,0,39,1.0,2.0,2.0,0.45
2.0,2.0,12.0,870.4000000000001,1.0,2.0,2.0,1,47,0.0,1.0,2.0,1.2
1.0,1.0,8.0,516.8,1.0,2.0,1.0,1,49,1.0,2.0,2.0,0.82
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,39,4.0,2.0,2.0,0.6790999999999999
1.0,1.0,7.0,625.5999999999999,0.0,1.0,0.0,0,39,4.0,2.0,2.0,0.6844
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,39,4.0,2.0,2.0,0.6804000000000001
2.0,2.0,7.0,1033.6,1.0,1.0,1.0,1,39,4.0,3.0,2.0,1.34
2.0,2.0,7.0,1142.4,0.0,1.0,0.0,1,39,4.0,2.0,2.0,1.47
0.0,1.0,8.0,516.8,0.0,1.0,0.0,0,41,4.0,1.0,2.0,0.45
1.0,1.0,21.0,544.0,1.0,2.0,1.0,1,49,1.0,0.0,2.0,0.55
2.0,2.0,8.0,897.5999999999999,0.0,1.0,0.0,0,47,1.0,1.0,2.0,0.62
1.0,1.0,7.0,598.4000000000001,1.0,1.0,1.0,1,39,1.0,0.0,1.0,0.68
1.0,1.0,8.0,598.4000000000001,1.0,1.0,1.0,1,49,1.0,2.0,2.0,0.45
1.0,1.0,5.0,680.0,0.0,1.0,0.0,0,49,1.0,0.0,2.0,0.857
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.8
1.0,1.0,12.0,734.4000000000001,1.0,1.0,0.0,1,40,1.0,2.0,2.0,0.5
2.0,2.0,4.0,1088.0,1.0,1.0,0.0,1,40,1.0,0.0,2.0,1.15
1.0,1.0,7.0,598.4000000000001,0.0,2.0,1.0,1,39,1.0,2.0,2.0,0.6790999999999999
1.0,1.0,7.0,625.5999999999999,0.0,1.0,0.0,1,49,1.0,2.0,2.0,0.6844
2.0,2.0,8.0,979.2,0.0,1.0,0.0,1,19,1.0,2.0,1.0,1.1
1.0,1.0,7.0,652.8,0.0,1.0,0.0,1,28,1.0,2.0,1.0,0.6
1.0,1.0,4.0,544.0,1.0,1.0,2.0,1,49,3.0,0.0,1.0,0.85
2.0,2.0,8.0,843.2,1.0,2.0,2.0,1,39,1.0,0.0,2.0,1.26
1.0,1.0,7.0,544.0,0.0,1.0,0.0,1,39,1.0,0.0,2.0,0.828
1.0,1.0,7.0,353.6,1.0,1.0,1.0,1,49,1.0,3.0,2.0,0.48
1.0,1.0,6.0,598.4000000000001,2.0,1.0,2.0,1,49,1.0,0.0,1.0,0.8
1.0,1.0,8.0,625.5999999999999,1.0,1.0,1.0,1,39,3.0,3.0,1.0,0.8011
1.0,1.0,7.0,435.2000000000001,0.0,1.0,0.0,0,49,1.0,0.0,2.0,0.48
1.0,1.0,8.0,353.6,0.0,1.0,1.0,1,39,3.0,0.0,2.0,0.45
1.0,1.0,8.0,652.8,0.0,1.0,0.0,0,28,4.0,1.0,2.0,0.75
1.0,1.0,15.0,734.4000000000001,1.0,2.0,1.0,1,49,1.0,0.0,1.0,0.8
1.0,1.0,9.0,598.4000000000001,0.0,2.0,0.0,1,49,1.0,3.0,2.0,0.55
1.0,1.0,8.0,544.0,1.0,1.0,0.0,1,49,4.0,2.0,2.0,0.79
1.0,1.0,8.0,326.4,0.0,1.0,0.0,0,49,4.0,2.0,2.0,0.53
2.091539986781229,2.0,8.0,326.4,0.0,1.0,0.0,0,49,4.0,1.0,2.0,0.56
1.0,1.0,7.0,680.0,0.0,1.0,0.0,1,25,1.0,2.0,1.0,0.5
1.0,1.0,8.0,652.8,0.0,1.0,0.0,0,34,1.0,0.0,1.0,0.44
1.0,1.0,5.0,870.4000000000001,1.0,1.0,1.0,1,49,1.0,3.0,1.0,1.25
1.0,1.0,8.0,571.2,0.0,1.0,0.0,0,31,5.0,1.0,2.0,1.25
1.0,1.0,8.0,489.6,2.0,1.0,2.0,1,49,3.0,3.0,2.0,0.6
1.0,1.0,7.0,544.0,0.0,1.0,0.0,0,19,1.0,2.0,1.0,0.75
1.0,1.0,7.0,598.4000000000001,0.0,1.0,1.0,1,49,1.0,3.0,1.0,0.46
1.0,1.0,8.0,680.0,0.0,1.0,0.0,1,43,1.0,2.0,2.0,0.8
1.0,1.0,8.0,680.0,0.0,1.0,0.0,1,19,1.0,1.0,2.0,0.85
1.0,1.0,8.0,598.4000000000001,1.0,1.0,1.0,1,49,1.0,3.0,1.0,0.75
2.0,2.0,8.0,897.5999999999999,1.0,2.0,1.0,1,49,1.0,3.0,1.0,0.6
1.0,1.0,7.0,734.4000000000001,2.0,1.0,1.0,1,49,1.0,3.0,1.0,1.25
1.0,1.0,7.0,598.4000000000001,0.0,1.0,0.0,0,9,1.0,2.0,1.0,0.65
2.0,2.0,6.0,897.5999999999999,0.0,1.0,1.0,1,49,1.0,3.0,1.0,1.21
1.0,1.0,8.0,462.4,0.0,1.0,1.0,1,49,4.0,0.0,2.0,0.45
1.0,1.0,11.0,598.4000000000001,1.0,1.0,0.0,1,49,1.0,3.0,2.0,0.79
1.0,1.0,8.0,680.0,0.0,1.0,0.0,1,49,4.0,2.0,2.0,0.857
2.0,2.0,10.0,897.5999999999999,0.0,1.0,0.0,1,16,4.0,1.0,2.0,1.33
1.0,1.0,8.0,652.8,0.0,1.0,0.0,1,49,4.0,0.0,2.0,0.62
1.0,1.0,8.0,462.4,0.0,1.0,0.0,1,49,1.0,0.0,2.0,0.52
1.0,1.0,10.0,680.0,0.0,1.0,0.0,0,16,4.0,1.0,2.0,0.9158
1.0,1.0,8.0,761.5999999999999,1.0,1.0,1.0,1,39,1.0,0.0,2.0,0.85
0.0,1.0,9.0,353.6,0.0,1.0,0.0,0,32,4.0,1.0,2.0,0.522
2.0,2.0,12.0,952.0,0.0,1.0,1.0,1,33,1.0,1.0,2.0,1.48
2.0,2.0,10.0,870.4000000000001,0.0,1.0,0.0,0,16,4.0,1.0,2.0,1.1
2.0,2.0,8.0,897.5999999999999,1.0,1.0,1.0,1,49,1.0,0.0,1.0,1.36
1.0,1.0,7.0,680.0,0.0,1.0,0.0,0,33,1.0,0.0,2.0,0.8
2.0,2.0,8.0,1033.6,1.0,1.0,1.0,1,49,3.0,3.0,2.0,1.28
1.0,1.0,6.0,544.0,0.0,1.0,0.0,0,17,1.0,2.0,2.0,0.7
2.0,2.0,8.0,1060.8,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.27
1.0,1.0,8.0,516.8,0.0,1.0,0.0,0,9,1.0,1.0,1.0,0.65
1.0,1.0,8.0,598.4000000000001,1.0,1.0,2.0,1,19,4.0,2.0,2.0,0.75
1.0,1.0,8.0,353.6,1.0,1.0,1.0,0,49,1.0,0.0,1.0,0.38
1.0,1.0,8.0,489.6,0.0,1.0,0.0,0,19,1.0,2.0,1.0,0.45
1.0,1.0,8.0,652.8,1.0,1.0,1.0,1,43,1.0,3.0,1.0,0.7
1.0,1.0,8.0,544.0,0.0,1.0,0.0,0,19,1.0,2.0,1.0,0.75
1.0,1.0,8.0,489.6,0.0,1.0,0.0,1,28,1.0,2.0,2.0,0.48
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,25,1.0,0.0,1.0,0.9
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.65
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.7
1.0,1.0,10.0,598.4000000000001,0.0,1.0,0.0,1,39,4.0,0.0,2.0,0.8
1.0,1.0,8.0,652.8,0.0,1.0,0.0,0,2,4.0,1.0,2.0,0.49
1.0,1.0,7.0,652.8,1.0,2.0,1.0,1,39,1.0,1.0,1.0,0.65
1.0,1.0,4.0,326.4,1.0,1.0,1.0,1,49,3.0,3.0,2.0,0.45
1.0,1.0,7.0,652.8,0.0,1.0,0.0,0,39,1.0,3.0,2.0,0.65
1.0,1.0,5.0,571.2,0.0,1.0,0.0,1,31,1.0,2.0,2.0,0.8
1.0,1.0,8.0,489.6,0.0,1.0,0.0,0,49,1.0,3.0,2.0,0.6
1.0,1.0,8.0,571.2,0.0,1.0,2.0,1,49,1.0,2.0,2.0,0.8
1.0,1.0,8.0,734.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.9075
1.0,1.0,4.0,788.8,1.0,1.0,1.0,1,49,4.0,3.0,1.0,0.9825
2.0,2.0,6.0,1088.0,0.0,1.0,0.0,1,16,1.0,1.0,1.0,1.3
2.0,2.0,8.0,979.2,0.0,1.0,0.0,0,12,4.0,1.0,2.0,1.4
1.0,1.0,7.0,489.6,1.0,2.0,1.0,1,39,1.0,0.0,1.0,0.65
1.0,1.0,5.0,489.6,0.0,1.0,0.0,1,39,1.0,0.0,1.0,0.6
2.0,2.0,11.0,1224.0,1.0,1.0,1.0,1,49,5.0,0.0,2.0,1.9
1.0,1.0,9.0,544.0,0.0,1.0,0.0,1,24,1.0,2.0,2.0,0.68
1.0,1.0,8.0,652.8,0.0,1.0,0.0,1,0,4.0,1.0,2.0,0.75
1.0,1.0,8.0,652.8,0.0,1.0,0.0,1,49,4.0,3.0,2.0,0.68
1.0,1.0,4.0,680.0,0.0,1.0,0.0,0,41,1.0,2.0,1.0,0.47
1.0,1.0,8.0,598.4000000000001,1.0,1.0,1.0,1,49,4.0,3.0,1.0,0.75
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,28,0.0,2.0,2.0,0.65
2.0,2.0,8.0,1088.0,2.0,1.0,2.0,1,49,1.0,0.0,2.0,1.25
1.0,1.0,8.0,625.5999999999999,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.765
2.0,2.0,8.0,979.2,1.0,1.0,0.0,1,49,1.0,0.0,2.0,1.21
1.0,1.0,8.0,734.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.9075
1.0,1.0,8.0,788.8,0.0,1.0,1.0,1,49,1.0,0.0,2.0,0.9825
1.0,1.0,8.0,489.6,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.6
1.0,1.0,8.0,571.2,1.0,2.0,1.0,1,22,4.0,1.0,2.0,0.75
1.0,1.0,6.0,489.6,1.0,1.0,1.0,1,49,3.0,3.0,1.0,0.55
1.0,1.0,8.0,489.6,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.6
1.0,1.0,8.0,625.5999999999999,0.0,1.0,0.0,0,28,4.0,2.0,2.0,0.765
2.0,2.0,8.0,979.2,2.0,1.0,2.0,1,49,1.0,0.0,2.0,1.21
1.0,1.0,8.0,625.5999999999999,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.765
2.0,2.0,8.0,979.2,1.0,1.0,1.0,1,49,1.0,0.0,2.0,1.23
3.0,3.0,8.0,1713.6,0.0,1.0,0.0,1,19,4.0,2.0,2.0,2.19
2.0,2.0,8.0,979.2,0.0,1.0,1.0,1,49,4.0,3.0,2.0,1.23
1.0,1.0,8.0,489.6,1.0,1.0,1.0,1,49,0.0,0.0,2.0,0.6
1.0,1.0,4.0,734.4000000000001,0.0,1.0,0.0,1,49,0.0,3.0,1.0,0.9075
2.0,2.0,8.0,1033.6,1.0,1.0,1.0,1,49,0.0,0.0,2.0,1.28
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.75
1.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.8
