Property ID,Name,Price,Marla,Area (sqft),Bedrooms,Baths,Floor Number,Total Floors,Built Year,Address,Rooms,Other Rooms,Link
52898539,"4 BHK Askari 11, Askari, Lahore, Punjab",PKR 4.1 Crore,12,2700,4,4,Not listed,Not listed,2020,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '4', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_askari_11_elegant_12_marla_4-bed_ground_floor_apartment_for_sale_in_sector_b_askari_11_lahore-52898539-1503-1.html
52937192,"4 BHK Askari 11, Askari, Lahore, Punjab",PKR 3.51 Crore,12,2700,4,5,Not listed,Not listed,2017,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_askari_11_open_view_12_marla_4_bed_flat_on_ground_floor_for_sale_in_askari_11_sector_b_lahore-52937192-1503-1.html
52141564,"3 BHK Askari 11, Askari, Lahore, Punjab",PKR 3.98 Crore,10,2250,3,4,Not listed,Not listed,2024,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_askari_11_brand_new_10_marla_3_bed_apartment_on_6th_floor_for_sale_in_askari_11_sec-d_lahore-52141564-1503-1.html
45363207,"2 BHK Askari 11, Askari, Lahore, Punjab",PKR 2.15 Crore,6.2,1395,2,2,Not listed,Not listed,2025,"Askari 11, Askari, Lahore, Punjab",{},"Bedrooms, Bathrooms, Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_askari_11_2_bed_apartment_installments_available-45363207-1503-1.html
52855735,"3 BHK Askari 10, Askari, Lahore, Punjab",PKR 3.1 Crore,10,2250,3,3,Not listed,Not listed,2018,"Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_askari_10_10_marla_sector-f_apartment_3_bed_for_sale_in_askari_10-52855735-1011-1.html
52889015,"3 BHK Askari 10, Askari, Lahore, Punjab",PKR 3.4 Crore,10,2250,3,3,Not listed,Not listed,,"Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_askari_10_10_marla_sector-f_open_view_apartment_3_bed_for_sale_in_askari_10-52889015-1011-1.html
52888959,"3 BHK Askari 10, Askari, Lahore, Punjab",PKR 3.5 Crore,10,2250,3,3,Not listed,Not listed,,"Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_askari_10_10_marla_sector-f_apartment_3_bed_for_sale_in_askari_10-52888959-1011-1.html
52857395,"3 BHK Askari 10, Askari, Lahore, Punjab",PKR 3.5 Crore,10,2250,3,3,Not listed,Not listed,2018,"Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_askari_10_10_marla_sector-f_apartment_3_bed_for_sale_in_askari_10-52857395-1011-1.html
52898790,"3 BHK Askari 10, Askari, Lahore, Punjab",PKR 3.5 Crore,6,1350,3,4,Not listed,Not listed,,"Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_askari_10_facing_park_ground_floor_apartment_for_sale_in_askari_10-52898790-1011-1.html
52943613,"3 BHK Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab",PKR 3.6 Crore,10,2250,3,3,Not listed,7,2025,"Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '01'}","Drawing Room, Dining Room, Study Room, Prayer Room, Other Rooms",https://www.zameen.com/Property/askari_10_askari_10_-_sector_f_10_marla_3_bedroom_apartment_available_for_sale_in_askari_10_sector_f_lahore_cantt-52943613-10542-1.html
52938384,"3 BHK Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab",PKR 3.05 Crore,10,2250,3,4,Not listed,Not listed,2025,"Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_10_marla_luxurious_apartment_for_sale_in_askari_11_near_dha_phase_6_lahore-52938384-15703-1.html
52852921,"4 BHK Askari 10 - Sector S, Askari 10, Askari, Lahore, Punjab",PKR 4.15 Crore,12,2700,4,5,6,8,2025,"Askari 10 - Sector S, Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '04', 'Bathrooms': '05', 'Servant Quarters': '01', 'Kitchens': '01', 'Store Rooms': '01'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_10_askari_10_-_sector_s_brand_new_12_marla_4_bedroom_luxury_apartment_available_for_sale_in_sector_s_askari_10_lahore_cantt-52852921-21434-1.html
52899690,"3 BHK Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab",PKR 3.4 Crore,9.8,2205,3,3,Not listed,Not listed,,"Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab",{},,https://www.zameen.com/Property/askari_11_askari_11_-_sector_d_askari_11_sector-_d_block_6_park_view_8th_flour-52899690-21437-1.html
52160704,"4 BHK Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab",PKR 3.5 Crore,12,2700,4,5,Not listed,8,2018,"Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_exclusive_near_mosque_park_ground_floor_apartment_for_sale_in_prime_location_call_now-52160704-15703-1.html
52961277,"3 BHK Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab",PKR 2.6 Crore,10,2250,3,3,Not listed,8,2018,"Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_hot_deal_open_view_10_marla_5th_floor_apartment_for_sale_on_in_askari_11_sector_b-52961277-15703-1.html
52791190,"4 BHK Askari 10 - Sector S, Askari 10, Askari, Lahore, Punjab",PKR 4.5 Crore,13,2925,4,5,5,5,2025,"Askari 10 - Sector S, Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_10_askari_10_-_sector_s_ring_road_view_owner_needy-52791190-21434-1.html
52955630,"3 BHK Askari 11 - Sector B, Askari 11, Askari, Lahore, Punjab",PKR 3.05 Crore,10,2250,3,4,Not listed,Not listed,,"Askari 11 - Sector B, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '4', 'Kitchens': '1'}",,https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_3_beds_brand_new_good_location_apartment_is_available_for_sale_in_sector_b_askari_xi_lahore-52955630-15702-1.html
52955256,"3 BHK Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab",PKR 2.5 Crore,10,2250,3,3,6,7,2015,"Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_10_marla_3_bed_apartment_6th_floor_in_shed_parking_is_available_for_urgent_sale-52955256-15703-1.html
52886973,"3 BHK Askari 11, Askari, Lahore, Punjab",PKR 81 Lakh,10.9,2452.5,3,4,4,20,2025,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_askari_11_cdc_residencia_high-rise_apartments_booking_just_20-52886973-1503-1.html
52981468,"3 BHK Askari 11, Askari, Lahore, Punjab",PKR 3.25 Crore,10,2250,3,4,Not listed,Not listed,2021,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_askari_11_10_marla_3_bedrooms_flat_and_one_of_the_best_living_area_available_for_sale-52981468-1503-1.html
52964473,"3 BHK Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab",PKR 3.5 Crore,10,2250,3,3,Not listed,9,2021,"Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Gym, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_10_askari_10_-_sector_f_10_marla_3_bedroom_apartment_available_for_sale_in_askari_10_sector-f_lahore_cantt-52964473-10542-1.html
52972937,"4 BHK Askari 10 - Sector S, Askari 10, Askari, Lahore, Punjab",PKR 3.8 Crore,12,2700,4,5,Not listed,8,2025,"Askari 10 - Sector S, Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room, Gym, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_10_askari_10_-_sector_s_12_marla_luxury_flat_for_sale_askari_10_sector_s-52972937-21434-1.html
52851654,"4 BHK Askari 10 - Sector S, Askari 10, Askari, Lahore, Punjab",PKR 4.2 Crore,12,2700,4,5,5,8,2025,"Askari 10 - Sector S, Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room, Gym, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_10_askari_10_-_sector_s_brand_new_apartment_for_sale_4_bedroom-52851654-21434-1.html
52979640,"3 BHK Askari 5, Askari, Lahore, Punjab",PKR 3.9 Crore,10,2250,3,3,1,3,2018,"Askari 5, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_askari_5_10-marla_3-bedroom_s_ground_floor_flat_available_for_sale-52979640-3559-1.html
25452571,"3 BHK Askari 11, Askari, Lahore, Punjab",PKR 2.6 Crore,10,2250,3,3,6,7,2019,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_askari_11_10_marla_3_bed_flat_for_sale_in_askari_11_lahore-25452571-1503-1.html
52864055,"3 BHK Askari 10, Askari, Lahore, Punjab",PKR 4.3 Crore,10,2250,3,3,Not listed,Not listed,2024,"Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_askari_10_10_marla_sector-f_apartment_3_bed_for_sale_in_askari_10-52864055-1011-1.html
52855974,"4 BHK Askari 10, Askari, Lahore, Punjab",PKR 4.5 Crore,12,2700,4,5,Not listed,Not listed,2025,"Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '4', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_askari_10_12_marla_sector-s_apartment_2025_for_sale_in_askari_10-52855974-1011-1.html
52863888,"3 BHK Askari 10, Askari, Lahore, Punjab",PKR 4 Crore,10,2250,3,3,Not listed,Not listed,2022,"Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_askari_10_10_marla_sector-f_apartment_3_bed_for_sale_in_askari_10-52863888-1011-1.html
52901994,"4 BHK Askari 10, Askari, Lahore, Punjab",PKR 4.5 Crore,12,2700,4,5,8,8,2025,"Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room",https://www.zameen.com/Property/askari_askari_10_12_marla_brand_new_flat_for_sale_in_sector_s-52901994-1011-1.html
52915651,"3 BHK Askari 10, Askari, Lahore, Punjab",PKR 3.5 Crore,10,2250,3,3,Not listed,Not listed,,"Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_askari_10_10_marla_sector-f_apartment_3_bed_for_sale_in_askari_10-52915651-1011-1.html
52915849,"3 BHK Askari 10, Askari, Lahore, Punjab",PKR 3.8 Crore,10,2250,3,3,Not listed,Not listed,,"Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_askari_10_10_marla_sector-f_apartment_3_bed_for_sale_in_askari_10-52915849-1011-1.html
52968391,"3 BHK Askari 10, Askari, Lahore, Punjab",PKR 3.7 Crore,10,2250,3,3,Not listed,Not listed,2023,"Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_askari_10_10_marla_sector-f_apartment_3_bed_for_sale_in_askari_10-52968391-1011-1.html
52917094,"3 BHK Askari 10, Askari, Lahore, Punjab",PKR 3.7 Crore,10,2250,3,3,Not listed,Not listed,2023,"Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_askari_10_10_marla_sector_f_apartment_for_sale_in_askari_10-52917094-1011-1.html
52319508,"3 BHK Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab",PKR 5.92 Crore,11.7,2632.5,3,4,Not listed,12,2025,"Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab",{},Other Rooms,https://www.zameen.com/Property/askari_10_askari_10_-_sector_f_askari_10_appartments_3_bed_newly_built-52319508-10542-1.html
52868902,"3 BHK Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab",PKR 3.5 Crore,10,2250,3,4,3,10,2021,"Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_prime_10_marla_3-bed_apartment_for_sale_in_askari_11_sector_b_building_8_3rd_floor-52868902-15703-1.html
52923078,"3 BHK Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab",PKR 3.4 Crore,9.8,2205,3,3,Not listed,Not listed,,"Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab",{},,https://www.zameen.com/Property/askari_11_askari_11_-_sector_d_askari_11_park_view_8th_flour_sector_d_block_6_park-52923078-21437-1.html
52907539,"3 BHK Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab",PKR 3.8 Crore,10,2250,3,3,Not listed,Not listed,2025,"Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Other Rooms",https://www.zameen.com/Property/askari_10_askari_10_-_sector_f_4th_floor_10_marla_3_bed_apartment_with_sui_gas_ground_floor_covered_parking_prime_location-52907539-10542-1.html
52851564,"4 BHK Askari 10 - Sector S, Askari 10, Askari, Lahore, Punjab",PKR 4.1 Crore,12,2700,4,5,6,8,2025,"Askari 10 - Sector S, Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room, Gym, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_10_askari_10_-_sector_s_askari_10_sec_s_brand_new_apartment_for_sale-52851564-21434-1.html
51634347,"3 BHK Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab",PKR 3 Crore,10,2250,3,3,1,1,,"Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_a_perfect_flat_awaits_you_in_askari_11_-_sector_b_apartments_lahore-51634347-15703-1.html
52665498,"3 BHK Askari 11, Askari, Lahore, Punjab",PKR 3.4 Crore,10,2250,3,3,8,8,2011,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '03', 'Bathrooms': '03', 'Servant Quarters': '01', 'Kitchens': '01', 'Store Rooms': '01'}","Drawing Room, Dining Room, Study Room",https://www.zameen.com/Property/askari_askari_11_3_brand_brand_new_apartment_is_available_for_sale_in_askari_xi_lahore-52665498-1503-1.html
52795027,"3 BHK Askari 5, Askari, Lahore, Punjab",PKR 2.7 Crore,10,2250,3,3,3,3,,"Askari 5, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_askari_5_10-marla_03-bedrooms_2nd_floor_flat_available_for_sale_in_askari-5_lahore-52795027-3559-1.html
52931651,"3 BHK Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab",PKR 3.95 Crore,10,2250,3,3,Not listed,9,2025,"Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_park-facing_3rd_floor_brand_new_apartment_for_sale_in_askari_11_sector_d_a_perfect_blend_of_comfort_location-52931651-15703-1.html
51431981,"3 BHK Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab",PKR 3.3 Crore,10,2250,3,3,1,1,,"Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_11_askari_11_-_sector_d_affordable_flat_available_for_sale_in_askari_11_-_sector_d-51431981-21437-1.html
52981468,"3 BHK Askari 11, Askari, Lahore, Punjab",PKR 3.25 Crore,10,2250,3,4,Not listed,Not listed,2021,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_askari_11_10_marla_3_bedrooms_flat_and_one_of_the_best_living_area_available_for_sale-52981468-1503-1.html
52857223,"4 BHK Askari 11 - Sector B, Askari 11, Askari, Lahore, Punjab",PKR 3.5 Crore,12,2700,4,5,Not listed,Not listed,2018,"Askari 11 - Sector B, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '4', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_12_marla_4_bedrooms_apartment_available_for_sale-52857223-15702-1.html
26232001,"3 BHK Askari 11, Askari, Lahore, Punjab",PKR 3.1 Crore,10,2250,3,3,1,8,2021,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_askari_11_10_marla_3_bed_brand_new_flat_for_sale_askari_11_lahore-26232001-1503-1.html
27004149,"3 BHK Askari 11, Askari, Lahore, Punjab",PKR 2.75 Crore,10,2250,3,3,5,7,2019,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_askari_11_ground_floor_10_marla_3_bed_flat_for_sale_in_askari_11_lahore-27004149-1503-1.html
52534128,"3 BHK Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab",PKR 3.3 Crore,10,2250,3,4,Not listed,Not listed,Built in year,"Askari 11 - Sector B Apartments, Askari 11, Askari, Lahore, Punjab",{},"Bedrooms, Bathrooms, Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_new_design_3_bed_apartment_available_for_sale_in_askari_11_lahore-52534128-15703-1.html
52920607,"3 BHK Askari 11, Askari, Lahore, Punjab",PKR 3 Crore,10,2250,3,4,Not listed,Not listed,2021,"Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_askari_11_10_marla_3_bedroom_flat_availble_for_sale_in_askari_11_lahore-52920607-1503-1.html
51731242,"3 BHK Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab",PKR 3.25 Crore,10,2250,3,3,1,1,,"Askari 11 - Sector D, Askari 11, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Prayer Room, Powder Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/askari_11_askari_11_-_sector_d_affordable_flat_available_for_sale_in_askari_11_-_sector_d-51731242-21437-1.html
52349387,"3 BHK Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab",PKR 5.92 Crore,11.7,2632.5,3,4,1,4,2023,"Askari 10 - Sector F, Askari 10, Askari, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '3', 'Kitchens': '1'}","Servant Quarters, Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/askari_10_askari_10_-_sector_f_3_bed_apartment_for_sale_in_askari_10_near_dha_phase_8-52349387-10542-1.html
